ID	Species	numCommas	MF_Number	MF_Name
yeeF	Escherichia coli	 2	MF_001	GO:0005275~amine transmembrane transporter activity
yeeF	Escherichia coli	 2	MF_002	GO:0015171~amino acid transmembrane transporter activity
yeeO	Escherichia coli	 2	MF_001	GO:0015238~drug transporter activity
yeeO	Escherichia coli	 2	MF_002	GO:0015297~antiporter activity
yeeY	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
yeeY	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
yeeY	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yeeZ	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
yeeZ	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
yeeZ	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
yeeZ	Escherichia coli	11	MF_004	GO:0005524~ATP binding
yeeZ	Escherichia coli	11	MF_005	GO:0017076~purine nucleotide binding
yeeZ	Escherichia coli	11	MF_006	GO:0030554~adenyl nucleotide binding
yeeZ	Escherichia coli	11	MF_007	GO:0032553~ribonucleotide binding
yeeZ	Escherichia coli	11	MF_008	GO:0032555~purine ribonucleotide binding
yeeZ	Escherichia coli	11	MF_009	GO:0032559~adenyl ribonucleotide binding
yeeZ	Escherichia coli	11	MF_010	GO:0048037~cofactor binding
yeeZ	Escherichia coli	11	MF_011	GO:0050662~coenzyme binding
yegB	Escherichia coli	 9	MF_001	GO:0008493~tetracycline transporter activity
yegB	Escherichia coli	 9	MF_002	GO:0015238~drug transporter activity
yegB	Escherichia coli	 9	MF_003	GO:0015297~antiporter activity
yegB	Escherichia coli	 9	MF_004	GO:0015298~solute:cation antiporter activity
yegB	Escherichia coli	 9	MF_005	GO:0015299~solute:hydrogen antiporter activity
yegB	Escherichia coli	 9	MF_006	GO:0015300~solute:solute antiporter activity
yegB	Escherichia coli	 9	MF_007	GO:0015307~drug:hydrogen antiporter activity
yegB	Escherichia coli	 9	MF_008	GO:0015520~tetracycline:hydrogen antiporter activity
yegB	Escherichia coli	 9	MF_009	GO:0042895~antibiotic transporter activity
yegD	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
yegD	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
yegD	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
yegD	Escherichia coli	 9	MF_004	GO:0005524~ATP binding
yegD	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
yegD	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
yegD	Escherichia coli	 9	MF_007	GO:0032553~ribonucleotide binding
yegD	Escherichia coli	 9	MF_008	GO:0032555~purine ribonucleotide binding
yegD	Escherichia coli	 9	MF_009	GO:0032559~adenyl ribonucleotide binding
yegE	Escherichia coli	 4	MF_001	GO:0000155~two-component sensor activity
yegE	Escherichia coli	 4	MF_002	GO:0004672~protein kinase activity
yegE	Escherichia coli	 4	MF_003	GO:0004673~protein histidine kinase activity
yegE	Escherichia coli	 4	MF_004	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
yegI	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
yegI	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
yegI	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
yegI	Escherichia coli	11	MF_004	GO:0003677~DNA binding
yegI	Escherichia coli	11	MF_005	GO:0004672~protein kinase activity
yegI	Escherichia coli	11	MF_006	GO:0005524~ATP binding
yegI	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
yegI	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
yegI	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
yegI	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
yegI	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
yegM	Escherichia coli	 1	MF_001	GO:0008565~protein transporter activity
yegQ	Escherichia coli	 1	MF_001	GO:0008233~peptidase activity
yegS	Escherichia coli	 6	MF_001	GO:0000287~magnesium ion binding
yegS	Escherichia coli	 6	MF_002	GO:0001727~lipid kinase activity
yegS	Escherichia coli	 6	MF_003	GO:0004143~diacylglycerol kinase activity
yegS	Escherichia coli	 6	MF_004	GO:0043167~ion binding
yegS	Escherichia coli	 6	MF_005	GO:0043169~cation binding
yegS	Escherichia coli	 6	MF_006	GO:0046872~metal ion binding
yegT	Escherichia coli	 2	MF_001	GO:0005337~nucleoside transmembrane transporter activity
yegT	Escherichia coli	 2	MF_002	GO:0015932~nucleobase, nucleoside, nucleotide and nucleic acid transmembrane transporter activity
yegV	Escherichia coli	 2	MF_001	GO:0004747~ribokinase activity
yegV	Escherichia coli	 2	MF_002	GO:0019200~carbohydrate kinase activity
yegW	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
yegW	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
yegW	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yegX	Escherichia coli	 3	MF_001	GO:0003796~lysozyme activity
yegX	Escherichia coli	 3	MF_002	GO:0043167~ion binding
yegX	Escherichia coli	 3	MF_003	GO:0043169~cation binding
yehL	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
yehL	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
yehL	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
yehL	Escherichia coli	11	MF_004	GO:0004009~ATP-binding cassette (ABC) transporter activity
yehL	Escherichia coli	11	MF_005	GO:0005524~ATP binding
yehL	Escherichia coli	11	MF_006	GO:0016887~ATPase activity
yehL	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
yehL	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
yehL	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
yehL	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
yehL	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
yehQ	Escherichia coli	 5	MF_001	GO:0008270~zinc ion binding
yehQ	Escherichia coli	 5	MF_002	GO:0043167~ion binding
yehQ	Escherichia coli	 5	MF_003	GO:0043169~cation binding
yehQ	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
yehQ	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
yehT	Escherichia coli	 3	MF_001	GO:0000156~two-component response regulator activity
yehT	Escherichia coli	 3	MF_002	GO:0003677~DNA binding
yehT	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yehU	Escherichia coli	13	MF_001	GO:0000155~two-component sensor activity
yehU	Escherichia coli	13	MF_002	GO:0000166~nucleotide binding
yehU	Escherichia coli	13	MF_003	GO:0001882~nucleoside binding
yehU	Escherichia coli	13	MF_004	GO:0001883~purine nucleoside binding
yehU	Escherichia coli	13	MF_005	GO:0004672~protein kinase activity
yehU	Escherichia coli	13	MF_006	GO:0004673~protein histidine kinase activity
yehU	Escherichia coli	13	MF_007	GO:0005524~ATP binding
yehU	Escherichia coli	13	MF_008	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
yehU	Escherichia coli	13	MF_009	GO:0017076~purine nucleotide binding
yehU	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
yehU	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
yehU	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
yehU	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
yehV	Escherichia coli	 4	MF_001	GO:0000166~nucleotide binding
yehV	Escherichia coli	 4	MF_002	GO:0003677~DNA binding
yehV	Escherichia coli	 4	MF_003	GO:0003700~transcription factor activity
yehV	Escherichia coli	 4	MF_004	GO:0030528~transcription regulator activity
yehX	Escherichia coli	10	MF_001	GO:0000166~nucleotide binding
yehX	Escherichia coli	10	MF_002	GO:0001882~nucleoside binding
yehX	Escherichia coli	10	MF_003	GO:0001883~purine nucleoside binding
yehX	Escherichia coli	10	MF_004	GO:0005524~ATP binding
yehX	Escherichia coli	10	MF_005	GO:0016887~ATPase activity
yehX	Escherichia coli	10	MF_006	GO:0017076~purine nucleotide binding
yehX	Escherichia coli	10	MF_007	GO:0030554~adenyl nucleotide binding
yehX	Escherichia coli	10	MF_008	GO:0032553~ribonucleotide binding
yehX	Escherichia coli	10	MF_009	GO:0032555~purine ribonucleotide binding
yehX	Escherichia coli	10	MF_010	GO:0032559~adenyl ribonucleotide binding
yeiA	Escherichia coli	14	MF_001	GO:0004152~dihydroorotate dehydrogenase activity
yeiA	Escherichia coli	14	MF_002	GO:0004158~dihydroorotate oxidase activity
yeiA	Escherichia coli	14	MF_003	GO:0005506~iron ion binding
yeiA	Escherichia coli	14	MF_004	GO:0009055~electron carrier activity
yeiA	Escherichia coli	14	MF_005	GO:0016628~oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
yeiA	Escherichia coli	14	MF_006	GO:0016634~oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor
yeiA	Escherichia coli	14	MF_007	GO:0017113~dihydropyrimidine dehydrogenase (NADP+) activity
yeiA	Escherichia coli	14	MF_008	GO:0043167~ion binding
yeiA	Escherichia coli	14	MF_009	GO:0043169~cation binding
yeiA	Escherichia coli	14	MF_010	GO:0046872~metal ion binding
yeiA	Escherichia coli	14	MF_011	GO:0046914~transition metal ion binding
yeiA	Escherichia coli	14	MF_012	GO:0051536~iron-sulfur cluster binding
yeiA	Escherichia coli	14	MF_013	GO:0051539~4 iron, 4 sulfur cluster binding
yeiA	Escherichia coli	14	MF_014	GO:0051540~metal cluster binding
yeiE	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
yeiE	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
yeiE	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yeiG	Escherichia coli	 3	MF_001	GO:0004091~carboxylesterase activity
yeiG	Escherichia coli	 3	MF_002	GO:0016790~thiolester hydrolase activity
yeiG	Escherichia coli	 3	MF_003	GO:0018738~S-formylglutathione hydrolase activity
yeiH	Escherichia coli	13	MF_001	GO:0003677~DNA binding
yeiH	Escherichia coli	13	MF_002	GO:0004518~nuclease activity
yeiH	Escherichia coli	13	MF_003	GO:0004519~endonuclease activity
yeiH	Escherichia coli	13	MF_004	GO:0004520~endodeoxyribonuclease activity
yeiH	Escherichia coli	13	MF_005	GO:0004536~deoxyribonuclease activity
yeiH	Escherichia coli	13	MF_006	GO:0008270~zinc ion binding
yeiH	Escherichia coli	13	MF_007	GO:0008833~deoxyribonuclease IV (phage-T4-induced) activity
yeiH	Escherichia coli	13	MF_008	GO:0016888~endodeoxyribonuclease activity, producing 5'-phosphomonoesters
yeiH	Escherichia coli	13	MF_009	GO:0016893~endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
yeiH	Escherichia coli	13	MF_010	GO:0043167~ion binding
yeiH	Escherichia coli	13	MF_011	GO:0043169~cation binding
yeiH	Escherichia coli	13	MF_012	GO:0046872~metal ion binding
yeiH	Escherichia coli	13	MF_013	GO:0046914~transition metal ion binding
yeiI	Escherichia coli	 2	MF_001	GO:0004747~ribokinase activity
yeiI	Escherichia coli	 2	MF_002	GO:0019200~carbohydrate kinase activity
yeiJ	Escherichia coli	 7	MF_001	GO:0001882~nucleoside binding
yeiJ	Escherichia coli	 7	MF_002	GO:0005337~nucleoside transmembrane transporter activity
yeiJ	Escherichia coli	 7	MF_003	GO:0005415~nucleoside:sodium symporter activity
yeiJ	Escherichia coli	 7	MF_004	GO:0015293~symporter activity
yeiJ	Escherichia coli	 7	MF_005	GO:0015294~solute:cation symporter activity
yeiJ	Escherichia coli	 7	MF_006	GO:0015370~solute:sodium symporter activity
yeiJ	Escherichia coli	 7	MF_007	GO:0015932~nucleobase, nucleoside, nucleotide and nucleic acid transmembrane transporter activity
yeiL	Escherichia coli	 9	MF_001	GO:0003677~DNA binding
yeiL	Escherichia coli	 9	MF_002	GO:0005506~iron ion binding
yeiL	Escherichia coli	 9	MF_003	GO:0043167~ion binding
yeiL	Escherichia coli	 9	MF_004	GO:0043169~cation binding
yeiL	Escherichia coli	 9	MF_005	GO:0046872~metal ion binding
yeiL	Escherichia coli	 9	MF_006	GO:0046914~transition metal ion binding
yeiL	Escherichia coli	 9	MF_007	GO:0051536~iron-sulfur cluster binding
yeiL	Escherichia coli	 9	MF_008	GO:0051539~4 iron, 4 sulfur cluster binding
yeiL	Escherichia coli	 9	MF_009	GO:0051540~metal cluster binding
yeiM	Escherichia coli	 7	MF_001	GO:0001882~nucleoside binding
yeiM	Escherichia coli	 7	MF_002	GO:0005337~nucleoside transmembrane transporter activity
yeiM	Escherichia coli	 7	MF_003	GO:0005415~nucleoside:sodium symporter activity
yeiM	Escherichia coli	 7	MF_004	GO:0015293~symporter activity
yeiM	Escherichia coli	 7	MF_005	GO:0015294~solute:cation symporter activity
yeiM	Escherichia coli	 7	MF_006	GO:0015370~solute:sodium symporter activity
yeiM	Escherichia coli	 7	MF_007	GO:0015932~nucleobase, nucleoside, nucleotide and nucleic acid transmembrane transporter activity
yeiP	Escherichia coli	 2	MF_001	GO:0003746~translation elongation factor activity
yeiP	Escherichia coli	 2	MF_002	GO:0008135~translation factor activity, nucleic acid binding
yeiQ	Escherichia coli	 2	MF_001	GO:0048037~cofactor binding
yeiQ	Escherichia coli	 2	MF_002	GO:0050662~coenzyme binding
yeiT	Escherichia coli	16	MF_001	GO:0000166~nucleotide binding
yeiT	Escherichia coli	16	MF_002	GO:0001882~nucleoside binding
yeiT	Escherichia coli	16	MF_003	GO:0001883~purine nucleoside binding
yeiT	Escherichia coli	16	MF_004	GO:0004355~glutamate synthase (NADPH) activity
yeiT	Escherichia coli	16	MF_005	GO:0009055~electron carrier activity
yeiT	Escherichia coli	16	MF_006	GO:0015930~glutamate synthase activity
yeiT	Escherichia coli	16	MF_007	GO:0016638~oxidoreductase activity, acting on the CH-NH2 group of donors
yeiT	Escherichia coli	16	MF_008	GO:0016639~oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
yeiT	Escherichia coli	16	MF_009	GO:0017076~purine nucleotide binding
yeiT	Escherichia coli	16	MF_010	GO:0030554~adenyl nucleotide binding
yeiT	Escherichia coli	16	MF_011	GO:0045181~glutamate synthase activity, NADH or NADPH as acceptor
yeiT	Escherichia coli	16	MF_012	GO:0048037~cofactor binding
yeiT	Escherichia coli	16	MF_013	GO:0050660~FAD binding
yeiT	Escherichia coli	16	MF_014	GO:0050662~coenzyme binding
yeiT	Escherichia coli	16	MF_015	GO:0051536~iron-sulfur cluster binding
yeiT	Escherichia coli	16	MF_016	GO:0051540~metal cluster binding
yejF	Escherichia coli	10	MF_001	GO:0000166~nucleotide binding
yejF	Escherichia coli	10	MF_002	GO:0001882~nucleoside binding
yejF	Escherichia coli	10	MF_003	GO:0001883~purine nucleoside binding
yejF	Escherichia coli	10	MF_004	GO:0005524~ATP binding
yejF	Escherichia coli	10	MF_005	GO:0016887~ATPase activity
yejF	Escherichia coli	10	MF_006	GO:0017076~purine nucleotide binding
yejF	Escherichia coli	10	MF_007	GO:0030554~adenyl nucleotide binding
yejF	Escherichia coli	10	MF_008	GO:0032553~ribonucleotide binding
yejF	Escherichia coli	10	MF_009	GO:0032555~purine ribonucleotide binding
yejF	Escherichia coli	10	MF_010	GO:0032559~adenyl ribonucleotide binding
yejH	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
yejH	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
yejH	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
yejH	Escherichia coli	11	MF_004	GO:0003677~DNA binding
yejH	Escherichia coli	11	MF_005	GO:0004386~helicase activity
yejH	Escherichia coli	11	MF_006	GO:0005524~ATP binding
yejH	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
yejH	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
yejH	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
yejH	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
yejH	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
yejM	Escherichia coli	 1	MF_001	GO:0008484~sulfuric ester hydrolase activity
yejO	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
yejO	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
yejO	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
yejO	Escherichia coli	 9	MF_004	GO:0005524~ATP binding
yejO	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
yejO	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
yejO	Escherichia coli	 9	MF_007	GO:0032553~ribonucleotide binding
yejO	Escherichia coli	 9	MF_008	GO:0032555~purine ribonucleotide binding
yejO	Escherichia coli	 9	MF_009	GO:0032559~adenyl ribonucleotide binding
yfaE	Escherichia coli	 9	MF_001	GO:0005506~iron ion binding
yfaE	Escherichia coli	 9	MF_002	GO:0009055~electron carrier activity
yfaE	Escherichia coli	 9	MF_003	GO:0043167~ion binding
yfaE	Escherichia coli	 9	MF_004	GO:0043169~cation binding
yfaE	Escherichia coli	 9	MF_005	GO:0046872~metal ion binding
yfaE	Escherichia coli	 9	MF_006	GO:0046914~transition metal ion binding
yfaE	Escherichia coli	 9	MF_007	GO:0051536~iron-sulfur cluster binding
yfaE	Escherichia coli	 9	MF_008	GO:0051537~2 iron, 2 sulfur cluster binding
yfaE	Escherichia coli	 9	MF_009	GO:0051540~metal cluster binding
yfaL	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
yfaL	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
yfaL	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
yfaL	Escherichia coli	 9	MF_004	GO:0005524~ATP binding
yfaL	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
yfaL	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
yfaL	Escherichia coli	 9	MF_007	GO:0032553~ribonucleotide binding
yfaL	Escherichia coli	 9	MF_008	GO:0032555~purine ribonucleotide binding
yfaL	Escherichia coli	 9	MF_009	GO:0032559~adenyl ribonucleotide binding
yfaO	Escherichia coli	 5	MF_001	GO:0000287~magnesium ion binding
yfaO	Escherichia coli	 5	MF_002	GO:0043167~ion binding
yfaO	Escherichia coli	 5	MF_003	GO:0043169~cation binding
yfaO	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
yfaO	Escherichia coli	 5	MF_005	GO:0050355~triphosphatase activity
yfaS	Escherichia coli	 3	MF_001	GO:0004857~enzyme inhibitor activity
yfaS	Escherichia coli	 3	MF_002	GO:0004866~endopeptidase inhibitor activity
yfaS	Escherichia coli	 3	MF_003	GO:0030414~peptidase inhibitor activity
yfaU	Escherichia coli	 7	MF_001	GO:0000287~magnesium ion binding
yfaU	Escherichia coli	 7	MF_002	GO:0016151~nickel ion binding
yfaU	Escherichia coli	 7	MF_003	GO:0016832~aldehyde-lyase activity
yfaU	Escherichia coli	 7	MF_004	GO:0043167~ion binding
yfaU	Escherichia coli	 7	MF_005	GO:0043169~cation binding
yfaU	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
yfaU	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
yfaW	Escherichia coli	 6	MF_001	GO:0000287~magnesium ion binding
yfaW	Escherichia coli	 6	MF_002	GO:0016836~hydro-lyase activity
yfaW	Escherichia coli	 6	MF_003	GO:0043167~ion binding
yfaW	Escherichia coli	 6	MF_004	GO:0043169~cation binding
yfaW	Escherichia coli	 6	MF_005	GO:0046872~metal ion binding
yfaW	Escherichia coli	 6	MF_006	GO:0050032~L-rhamnonate dehydratase activity
yfaX	Escherichia coli	 1	MF_001	GO:0003677~DNA binding
yfbB	Escherichia coli	 4	MF_001	GO:0003677~DNA binding
yfbB	Escherichia coli	 4	MF_002	GO:0008170~N-methyltransferase activity
yfbB	Escherichia coli	 4	MF_003	GO:0070205~2-succinyl-6-hydroxy-2
yfbB	Escherichia coli	 4	MF_004	4-cyclohexadiene-1-carboxylate synthase activity
yfbE	Escherichia coli	 6	MF_001	GO:0008483~transaminase activity
yfbE	Escherichia coli	 6	MF_002	GO:0016769~transferase activity, transferring nitrogenous groups
yfbE	Escherichia coli	 6	MF_003	GO:0019842~vitamin binding
yfbE	Escherichia coli	 6	MF_004	GO:0030170~pyridoxal phosphate binding
yfbE	Escherichia coli	 6	MF_005	GO:0048037~cofactor binding
yfbE	Escherichia coli	 6	MF_006	GO:0070279~vitamin B6 binding
yfbF	Escherichia coli	 1	MF_001	GO:0016780~phosphotransferase activity, for other substituted phosphate groups
yfbG	Escherichia coli	 3	MF_001	GO:0004372~glycine hydroxymethyltransferase activity
yfbG	Escherichia coli	 3	MF_002	GO:0048037~cofactor binding
yfbG	Escherichia coli	 3	MF_003	GO:0050662~coenzyme binding
yfbQ	Escherichia coli	 8	MF_001	GO:0008483~transaminase activity
yfbQ	Escherichia coli	 8	MF_002	GO:0016769~transferase activity, transferring nitrogenous groups
yfbQ	Escherichia coli	 8	MF_003	GO:0016846~carbon-sulfur lyase activity
yfbQ	Escherichia coli	 8	MF_004	GO:0016847~1-aminocyclopropane-1-carboxylate synthase activity
yfbQ	Escherichia coli	 8	MF_005	GO:0019842~vitamin binding
yfbQ	Escherichia coli	 8	MF_006	GO:0030170~pyridoxal phosphate binding
yfbQ	Escherichia coli	 8	MF_007	GO:0048037~cofactor binding
yfbQ	Escherichia coli	 8	MF_008	GO:0070279~vitamin B6 binding
yfbR	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
yfbR	Escherichia coli	11	MF_002	GO:0005507~copper ion binding
yfbR	Escherichia coli	11	MF_003	GO:0008252~nucleotidase activity
yfbR	Escherichia coli	11	MF_004	GO:0008253~5'-nucleotidase activity
yfbR	Escherichia coli	11	MF_005	GO:0016791~phosphatase activity
yfbR	Escherichia coli	11	MF_006	GO:0030145~manganese ion binding
yfbR	Escherichia coli	11	MF_007	GO:0043167~ion binding
yfbR	Escherichia coli	11	MF_008	GO:0043169~cation binding
yfbR	Escherichia coli	11	MF_009	GO:0046872~metal ion binding
yfbR	Escherichia coli	11	MF_010	GO:0046914~transition metal ion binding
yfbR	Escherichia coli	11	MF_011	GO:0050897~cobalt ion binding
yfbS	Escherichia coli	 2	MF_001	GO:0015137~citrate transmembrane transporter activity
yfbS	Escherichia coli	 2	MF_002	GO:0015142~tricarboxylic acid transmembrane transporter activity
yfbT	Escherichia coli	 3	MF_001	GO:0008967~phosphoglycolate phosphatase activity
yfbT	Escherichia coli	 3	MF_002	GO:0016791~phosphatase activity
yfbT	Escherichia coli	 3	MF_003	GO:0050308~sugar-phosphatase activity
yfcB	Escherichia coli	 3	MF_001	GO:0008276~protein methyltransferase activity
yfcB	Escherichia coli	 3	MF_002	GO:0009007~site-specific DNA-methyltransferase (adenine-specific) activity
yfcB	Escherichia coli	 3	MF_003	GO:0009008~DNA-methyltransferase activity
yfcE	Escherichia coli	 5	MF_001	GO:0030145~manganese ion binding
yfcE	Escherichia coli	 5	MF_002	GO:0043167~ion binding
yfcE	Escherichia coli	 5	MF_003	GO:0043169~cation binding
yfcE	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
yfcE	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
yfcF	Escherichia coli	 2	MF_001	GO:0004364~glutathione transferase activity
yfcF	Escherichia coli	 2	MF_002	GO:0016765~transferase activity, transferring alkyl or aryl (other than methyl) groups
yfcG	Escherichia coli	 2	MF_001	GO:0004364~glutathione transferase activity
yfcG	Escherichia coli	 2	MF_002	GO:0016765~transferase activity, transferring alkyl or aryl (other than methyl) groups
yfcH	Escherichia coli	 2	MF_001	GO:0048037~cofactor binding
yfcH	Escherichia coli	 2	MF_002	GO:0050662~coenzyme binding
yfdC	Escherichia coli	 1	MF_001	GO:0000166~nucleotide binding
yfdE	Escherichia coli	 2	MF_001	GO:0008111~alpha-methylacyl-CoA racemase activity
yfdE	Escherichia coli	 2	MF_002	GO:0016854~racemase and epimerase activity
yfdW	Escherichia coli	 3	MF_001	GO:0008410~CoA-transferase activity
yfdW	Escherichia coli	 3	MF_002	GO:0016782~transferase activity, transferring sulfur-containing groups
yfdW	Escherichia coli	 3	MF_003	GO:0033608~formyl-CoA transferase activity
yfdZ	Escherichia coli	 6	MF_001	GO:0008483~transaminase activity
yfdZ	Escherichia coli	 6	MF_002	GO:0016769~transferase activity, transferring nitrogenous groups
yfdZ	Escherichia coli	 6	MF_003	GO:0019842~vitamin binding
yfdZ	Escherichia coli	 6	MF_004	GO:0030170~pyridoxal phosphate binding
yfdZ	Escherichia coli	 6	MF_005	GO:0048037~cofactor binding
yfdZ	Escherichia coli	 6	MF_006	GO:0070279~vitamin B6 binding
yfeC	Escherichia coli	 2	MF_001	GO:0000166~nucleotide binding
yfeC	Escherichia coli	 2	MF_002	GO:0003677~DNA binding
yfeD	Escherichia coli	 2	MF_001	GO:0000166~nucleotide binding
yfeD	Escherichia coli	 2	MF_002	GO:0003677~DNA binding
yfeG	Escherichia coli	 4	MF_001	GO:0003677~DNA binding
yfeG	Escherichia coli	 4	MF_002	GO:0003700~transcription factor activity
yfeG	Escherichia coli	 4	MF_003	GO:0030528~transcription regulator activity
yfeG	Escherichia coli	 4	MF_004	GO:0043565~sequence-specific DNA binding
yfeH	Escherichia coli	 7	MF_001	GO:0005343~organic acid:sodium symporter activity
yfeH	Escherichia coli	 7	MF_002	GO:0008028~monocarboxylic acid transmembrane transporter activity
yfeH	Escherichia coli	 7	MF_003	GO:0008508~bile acid:sodium symporter activity
yfeH	Escherichia coli	 7	MF_004	GO:0015125~bile acid transmembrane transporter activity
yfeH	Escherichia coli	 7	MF_005	GO:0015293~symporter activity
yfeH	Escherichia coli	 7	MF_006	GO:0015294~solute:cation symporter activity
yfeH	Escherichia coli	 7	MF_007	GO:0015370~solute:sodium symporter activity
yfeO	Escherichia coli	12	MF_001	GO:0005216~ion channel activity
yfeO	Escherichia coli	12	MF_002	GO:0005244~voltage-gated ion channel activity
yfeO	Escherichia coli	12	MF_003	GO:0005247~voltage-gated chloride channel activity
yfeO	Escherichia coli	12	MF_004	GO:0005253~anion channel activity
yfeO	Escherichia coli	12	MF_005	GO:0005254~chloride channel activity
yfeO	Escherichia coli	12	MF_006	GO:0008308~voltage-gated anion channel activity
yfeO	Escherichia coli	12	MF_007	GO:0008509~anion transmembrane transporter activity
yfeO	Escherichia coli	12	MF_008	GO:0015267~channel activity
yfeO	Escherichia coli	12	MF_009	GO:0022803~passive transmembrane transporter activity
yfeO	Escherichia coli	12	MF_010	GO:0022832~voltage-gated channel activity
yfeO	Escherichia coli	12	MF_011	GO:0022836~gated channel activity
yfeO	Escherichia coli	12	MF_012	GO:0022838~substrate specific channel activity
yfeR	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
yfeR	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
yfeR	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yfeT	Escherichia coli	 5	MF_001	GO:0003677~DNA binding
yfeT	Escherichia coli	 5	MF_002	GO:0003700~transcription factor activity
yfeT	Escherichia coli	 5	MF_003	GO:0005529~sugar binding
yfeT	Escherichia coli	 5	MF_004	GO:0030246~carbohydrate binding
yfeT	Escherichia coli	 5	MF_005	GO:0030528~transcription regulator activity
yffH	Escherichia coli	 4	MF_001	GO:0000287~magnesium ion binding
yffH	Escherichia coli	 4	MF_002	GO:0043167~ion binding
yffH	Escherichia coli	 4	MF_003	GO:0043169~cation binding
yffH	Escherichia coli	 4	MF_004	GO:0046872~metal ion binding
